longitude,latitude,FID_1,layer,Count_,Avg_ID,Avg_X_MIN,Avg_X_MAX,Avg_Y_MIN,Avg_Y_MAX,Avg_1st_va,Avg_2nd_va,Avg_5th_va,Avg_6th_va,location,Avg_longit,Avg_latitu
-96.41666667,25.08333333,11235,0,1,11235,0,-96.33333333,25,0,25,96,4,6,259646,-96.41666667,25.08333333
-96.25,25.08333333,11236,0,1,11236,0,-96.16666667,25,0,25,96,5,6,259656,-96.25,25.08333333
-96.08333333,25.08333333,11237,0,1,11237,0,-96,25,0,25,96,6,6,259666,-96.08333333,25.08333333
-95.91666667,25.08333333,11238,0,1,11238,-96,-95.83333333,25,0,25,95,1,6,259516,-95.91666667,25.08333333
-95.75,25.08333333,11239,0,1,11239,0,-95.66666667,25,0,25,95,2,6,259526,-95.75,25.08333333
-95.58333333,25.08333333,11240,0,1,11240,0,-95.5,25,0,25,95,3,6,259536,-95.58333333,25.08333333
-95.41666667,25.08333333,11241,0,1,11241,0,-95.33333333,25,0,25,95,4,6,259546,-95.41666667,25.08333333
-95.25,25.08333333,11242,0,1,11242,0,-95.16666667,25,0,25,95,5,6,259556,-95.25,25.08333333
-95.08333333,25.08333333,11243,0,1,11243,0,-95,25,0,25,95,6,6,259566,-95.08333333,25.08333333
-94.91666667,25.08333333,11244,0,1,11244,-95,-94.83333333,25,0,25,94,1,6,259416,-94.91666667,25.08333333
-94.75,25.08333333,11245,0,1,11245,0,-94.66666667,25,0,25,94,2,6,259426,-94.75,25.08333333
-94.58333333,25.08333333,11246,0,1,11246,0,-94.5,25,0,25,94,3,6,259436,-94.58333333,25.08333333
-94.41666667,25.08333333,11247,0,1,11247,0,-94.33333333,25,0,25,94,4,6,259446,-94.41666667,25.08333333
-94.25,25.08333333,11248,0,1,11248,0,-94.16666667,25,0,25,94,5,6,259456,-94.25,25.08333333
-94.08333333,25.08333333,11249,0,1,11249,0,-94,25,0,25,94,6,6,259466,-94.08333333,25.08333333
-93.91666667,25.08333333,11250,0,1,11250,-94,-93.83333333,25,0,25,93,1,6,259316,-93.91666667,25.08333333
-93.75,25.08333333,11251,0,1,11251,0,-93.66666667,25,0,25,93,2,6,259326,-93.75,25.08333333
-93.58333333,25.08333333,11252,0,1,11252,0,-93.5,25,0,25,93,3,6,259336,-93.58333333,25.08333333
-93.41666667,25.08333333,11253,0,1,11253,0,-93.33333333,25,0,25,93,4,6,259346,-93.41666667,25.08333333
-93.25,25.08333333,11254,0,1,11254,0,-93.16666667,25,0,25,93,5,6,259356,-93.25,25.08333333
-93.08333333,25.08333333,11255,0,1,11255,0,-93,25,0,25,93,6,6,259366,-93.08333333,25.08333333
-92.91666667,25.08333333,11256,0,1,11256,-93,-92.83333333,25,0,25,92,1,6,259216,-92.91666667,25.08333333
-92.75,25.08333333,11257,0,1,11257,0,-92.66666667,25,0,25,92,2,6,259226,-92.75,25.08333333
-92.58333333,25.08333333,11258,0,1,11258,0,-92.5,25,0,25,92,3,6,259236,-92.58333333,25.08333333
-92.41666667,25.08333333,11259,0,1,11259,0,-92.33333333,25,0,25,92,4,6,259246,-92.41666667,25.08333333
-92.25,25.08333333,11260,0,1,11260,0,-92.16666667,25,0,25,92,5,6,259256,-92.25,25.08333333
-92.08333333,25.08333333,11261,0,1,11261,0,-92,25,0,25,92,6,6,259266,-92.08333333,25.08333333
-91.91666667,25.08333333,11262,0,1,11262,-92,-91.83333333,25,0,25,91,1,6,259116,-91.91666667,25.08333333
-91.75,25.08333333,11263,0,1,11263,0,-91.66666667,25,0,25,91,2,6,259126,-91.75,25.08333333
-91.58333333,25.08333333,11264,0,1,11264,0,-91.5,25,0,25,91,3,6,259136,-91.58333333,25.08333333
-91.41666667,25.08333333,11265,0,1,11265,0,-91.33333333,25,0,25,91,4,6,259146,-91.41666666,25.08333333
-91.25,25.08333333,11266,0,1,11266,0,-91.16666666,25,0,25,91,5,6,259156,-91.25,25.08333333
-91.08333333,25.08333333,11267,0,1,11267,0,-91,25,0,25,91,6,6,259166,-91.08333333,25.08333333
-90.91666667,25.08333333,11268,0,1,11268,-91,-90.83333333,25,0,25,90,1,6,259016,-90.91666666,25.08333333
-90.75,25.08333333,11269,0,1,11269,0,-90.66666666,25,0,25,90,2,6,259026,-90.75,25.08333333
-90.58333333,25.08333333,11270,0,1,11270,0,-90.5,25,0,25,90,3,6,259036,-90.58333333,25.08333333
-90.41666667,25.08333333,11271,0,1,11271,0,-90.33333333,25,0,25,90,4,6,259046,-90.41666666,25.08333333
-90.25,25.08333333,11272,0,1,11272,0,-90.16666666,25,0,25,90,5,6,259056,-90.25,25.08333333
-90.08333333,25.08333333,11273,0,1,11273,0,-90,25,0,25,90,6,6,259066,-90.08333333,25.08333333
-89.91666667,25.08333333,11274,0,1,11274,-90,-89.83333333,25,0,25,89,1,6,258916,-89.91666666,25.08333333
-89.75,25.08333333,11275,0,1,11275,0,-89.66666666,25,0,25,89,2,6,258926,-89.75,25.08333333
-89.58333333,25.08333333,11276,0,1,11276,0,-89.5,25,0,25,89,3,6,258936,-89.58333333,25.08333333
-89.41666667,25.08333333,11277,0,1,11277,0,-89.33333333,25,0,25,89,4,6,258946,-89.41666666,25.08333333
-89.25,25.08333333,11278,0,1,11278,0,-89.16666666,25,0,25,89,5,6,258956,-89.25,25.08333333
-89.08333333,25.08333333,11279,0,1,11279,0,-89,25,0,25,89,6,6,258966,-89.08333333,25.08333333
-88.91666667,25.08333333,11280,0,1,11280,-89,-88.83333333,25,0,25,88,1,6,258816,-88.91666666,25.08333333
-88.75,25.08333333,11281,0,1,11281,0,-88.66666666,25,0,25,88,2,6,258826,-88.75,25.08333333
-88.58333333,25.08333333,11282,0,1,11282,0,-88.5,25,0,25,88,3,6,258836,-88.58333333,25.08333333
-88.41666667,25.08333333,11283,0,1,11283,0,-88.33333333,25,0,25,88,4,6,258846,-88.41666666,25.08333333
-88.25,25.08333333,11284,0,1,11284,0,-88.16666666,25,0,25,88,5,6,258856,-88.25,25.08333333
-88.08333333,25.08333333,11285,0,1,11285,0,-88,25,0,25,88,6,6,258866,-88.08333333,25.08333333
-87.91666667,25.08333333,11286,0,1,11286,-88,-87.83333333,25,0,25,87,1,6,258716,-87.91666666,25.08333333
-87.75,25.08333333,11287,0,1,11287,0,-87.66666666,25,0,25,87,2,6,258726,-87.75,25.08333333
-87.58333333,25.08333333,11288,0,1,11288,0,-87.5,25,0,25,87,3,6,258736,-87.58333333,25.08333333
-87.41666667,25.08333333,11289,0,1,11289,0,-87.33333333,25,0,25,87,4,6,258746,-87.41666666,25.08333333
-87.25,25.08333333,11290,0,1,11290,0,-87.16666666,25,0,25,87,5,6,258756,-87.25,25.08333333
-87.08333333,25.08333333,11291,0,1,11291,0,-87,25,0,25,87,6,6,258766,-87.08333333,25.08333333
-86.91666667,25.08333333,11292,0,1,11292,-87,-86.83333333,25,0,25,86,1,6,258616,-86.91666666,25.08333333
-86.75,25.08333333,11293,0,1,11293,0,-86.66666666,25,0,25,86,2,6,258626,-86.75,25.08333333
-86.58333333,25.08333333,11294,0,1,11294,0,-86.5,25,0,25,86,3,6,258636,-86.58333333,25.08333333
-86.41666667,25.08333333,11295,0,1,11295,0,-86.33333333,25,0,25,86,4,6,258646,-86.41666666,25.08333333
-86.25,25.08333333,11296,0,1,11296,0,-86.16666666,25,0,25,86,5,6,258656,-86.25,25.08333333
-86.08333333,25.08333333,11297,0,1,11297,0,-86,25,0,25,86,6,6,258666,-86.08333333,25.08333333
-85.91666667,25.08333333,11298,0,1,11298,-86,-85.83333333,25,0,25,85,1,6,258516,-85.91666666,25.08333333
-85.75,25.08333333,11299,0,1,11299,0,-85.66666666,25,0,25,85,2,6,258526,-85.75,25.08333333
-85.58333333,25.08333333,11300,0,1,11300,0,-85.5,25,0,25,85,3,6,258536,-85.58333333,25.08333333
-85.41666667,25.08333333,11301,0,1,11301,0,-85.33333333,25,0,25,85,4,6,258546,-85.41666666,25.08333333
-85.25,25.08333333,11302,0,1,11302,0,-85.16666666,25,0,25,85,5,6,258556,-85.25,25.08333333
-85.08333333,25.08333333,11303,0,1,11303,0,-85,25,0,25,85,6,6,258566,-85.08333333,25.08333333
-84.91666667,25.08333333,11304,0,1,11304,-85,-84.83333333,25,0,25,84,1,6,258416,-84.91666666,25.08333333
-84.75,25.08333333,11305,0,1,11305,0,-84.66666666,25,0,25,84,2,6,258426,-84.75,25.08333333
-84.58333333,25.08333333,11306,0,1,11306,0,-84.5,25,0,25,84,3,6,258436,-84.58333333,25.08333333
-84.41666667,25.08333333,11307,0,1,11307,0,-84.33333333,25,0,25,84,4,6,258446,-84.41666666,25.08333333
-84.25,25.08333333,11308,0,1,11308,0,-84.16666666,25,0,25,84,5,6,258456,-84.25,25.08333333
-84.08333333,25.08333333,11309,0,1,11309,0,-84,25,0,25,84,6,6,258466,-84.08333333,25.08333333
-83.91666667,25.08333333,11310,0,1,11310,-84,-83.83333333,25,0,25,83,1,6,258316,-83.91666666,25.08333333
-83.75,25.08333333,11311,0,1,11311,0,-83.66666666,25,0,25,83,2,6,258326,-83.75,25.08333333
-83.58333333,25.08333333,11312,0,1,11312,0,-83.5,25,0,25,83,3,6,258336,-83.58333333,25.08333333
-83.41666667,25.08333333,11313,0,1,11313,0,-83.33333333,25,0,25,83,4,6,258346,-83.41666666,25.08333333
-83.25,25.08333333,11314,0,1,11314,0,-83.16666666,25,0,25,83,5,6,258356,-83.25,25.08333333
-83.08333333,25.08333333,11315,0,1,11315,0,-83,25,0,25,83,6,6,258366,-83.08333333,25.08333333
-82.91666667,25.08333333,11316,0,1,11316,-83,-82.83333333,25,0,25,82,1,6,258216,-82.91666666,25.08333333
-82.75,25.08333333,11317,0,1,11317,0,-82.66666666,25,0,25,82,2,6,258226,-82.75,25.08333333
-82.58333333,25.08333333,11318,0,1,11318,0,-82.5,25,0,25,82,3,6,258236,-82.58333333,25.08333333
-82.41666667,25.08333333,11319,0,1,11319,0,-82.33333333,25,0,25,82,4,6,258246,-82.41666666,25.08333333
-82.25,25.08333333,11320,0,1,11320,0,-82.16666666,25,0,25,82,5,6,258256,-82.25,25.08333333
-82.08333333,25.08333333,11321,0,1,11321,0,-82,25,0,25,82,6,6,258266,-82.08333333,25.08333333
-81.91666667,25.08333333,11322,0,1,11322,-82,-81.83333333,25,0,25,81,1,6,258116,-81.91666666,25.08333333
-81.75,25.08333333,11323,0,1,11323,0,-81.66666666,25,0,25,81,2,6,258126,-81.75,25.08333333
-81.58333333,25.08333333,11324,0,1,11324,0,-81.5,25,0,25,81,3,6,258136,-81.58333333,25.08333333
-81.41666667,25.08333333,11325,0,1,11325,0,-81.33333333,25,0,25,81,4,6,258146,-81.41666666,25.08333333
-81.25,25.08333333,11326,0,1,11326,0,-81.16666666,25,0,25,81,5,6,258156,-81.25,25.08333333
-81.08825826,25.06963917,11327,0,1,11327,0,-81,25,0,25,81,6,6,258166,-81.08333333,25.08333333
-80.91218151,25.07418394,11328,0,1,11328,-81,-80.83333333,25,0,25,80,1,6,258016,-80.91666666,25.08333333
-80.75176826,25.07886601,11329,0,1,11329,0,-80.66666666,25,0,25,80,2,6,258026,-80.75,25.08333333
-80.58324329,25.08385,11330,0,1,11330,0,-80.5,25,0,25,80,3,6,258036,-80.58333333,25.08333333
-80.41444313,25.07683297,11331,0,1,11331,0,-80.33333333,25,0,25,80,4,6,258046,-80.41666666,25.08333333
-80.25,25.08333333,11332,0,1,11332,0,-80.16666666,25,0,25,80,5,6,258056,-80.25,25.08333333
-80.08333333,25.08333333,11333,0,1,11333,0,-80,25,0,25,80,6,6,258066,-80.08333333,25.08333333
-79.91666667,25.08333333,11334,0,1,11334,-80,-79.83333333,25,0,25,79,1,6,257916,-79.91666666,25.08333333
-79.75,25.08333333,11335,0,1,11335,0,-79.66666666,25,0,25,79,2,6,257926,-79.75,25.08333333
-79.58333333,25.08333333,11336,0,1,11336,0,-79.5,25,0,25,79,3,6,257936,-79.58333333,25.08333333
-79.41666667,25.08333333,11337,0,1,11337,0,-79.33333333,25,0,25,79,4,6,257946,-79.41666666,25.08333333
-79.25,25.08333333,11338,0,1,11338,0,-79.16666666,25,0,25,79,5,6,257956,-79.25,25.08333333
-79.08333333,25.08333333,11339,0,1,11339,0,-79,25,0,25,79,6,6,257966,-79.08333333,25.08333333
-97.69794307,24.91855767,11353,0,1,11353,0,-97.66666667,24.83333333,25,24,97,2,1,249721,-97.75,24.91666666
-97.58222802,24.91507349,11354,0,1,11354,0,-97.5,24.83333333,25,24,97,3,1,249731,-97.58333333,24.91666666
-97.41666667,24.91666667,11355,0,1,11355,0,-97.33333333,24.83333333,25,24,97,4,1,249741,-97.41666667,24.91666666
-97.25,24.91666667,11356,0,1,11356,0,-97.16666667,24.83333333,25,24,97,5,1,249751,-97.25,24.91666666
-97.08333333,24.91666667,11357,0,1,11357,0,-97,24.83333333,25,24,97,6,1,249761,-97.08333333,24.91666666
-96.91666667,24.91666667,11358,0,1,11358,-97,-96.83333333,24.83333333,25,24,96,1,1,249611,-96.91666667,24.91666666
-96.75,24.91666667,11359,0,1,11359,0,-96.66666667,24.83333333,25,24,96,2,1,249621,-96.75,24.91666666
-96.58333333,24.91666667,11360,0,1,11360,0,-96.5,24.83333333,25,24,96,3,1,249631,-96.58333333,24.91666666
-96.41666667,24.91666667,11361,0,1,11361,0,-96.33333333,24.83333333,25,24,96,4,1,249641,-96.41666667,24.91666666
-96.25,24.91666667,11362,0,1,11362,0,-96.16666667,24.83333333,25,24,96,5,1,249651,-96.25,24.91666666
-96.08333333,24.91666667,11363,0,1,11363,0,-96,24.83333333,25,24,96,6,1,249661,-96.08333333,24.91666666
-95.91666667,24.91666667,11364,0,1,11364,-96,-95.83333333,24.83333333,25,24,95,1,1,249511,-95.91666667,24.91666666
-95.75,24.91666667,11365,0,1,11365,0,-95.66666667,24.83333333,25,24,95,2,1,249521,-95.75,24.91666666
-95.58333333,24.91666667,11366,0,1,11366,0,-95.5,24.83333333,25,24,95,3,1,249531,-95.58333333,24.91666666
-95.41666667,24.91666667,11367,0,1,11367,0,-95.33333333,24.83333333,25,24,95,4,1,249541,-95.41666667,24.91666666
-95.25,24.91666667,11368,0,1,11368,0,-95.16666667,24.83333333,25,24,95,5,1,249551,-95.25,24.91666666
-95.08333333,24.91666667,11369,0,1,11369,0,-95,24.83333333,25,24,95,6,1,249561,-95.08333333,24.91666666
-94.91666667,24.91666667,11370,0,1,11370,-95,-94.83333333,24.83333333,25,24,94,1,1,249411,-94.91666667,24.91666666
-94.75,24.91666667,11371,0,1,11371,0,-94.66666667,24.83333333,25,24,94,2,1,249421,-94.75,24.91666666
-94.58333333,24.91666667,11372,0,1,11372,0,-94.5,24.83333333,25,24,94,3,1,249431,-94.58333333,24.91666666
-94.41666667,24.91666667,11373,0,1,11373,0,-94.33333333,24.83333333,25,24,94,4,1,249441,-94.41666667,24.91666666
-94.25,24.91666667,11374,0,1,11374,0,-94.16666667,24.83333333,25,24,94,5,1,249451,-94.25,24.91666666
-94.08333333,24.91666667,11375,0,1,11375,0,-94,24.83333333,25,24,94,6,1,249461,-94.08333333,24.91666666
-93.91666667,24.91666667,11376,0,1,11376,-94,-93.83333333,24.83333333,25,24,93,1,1,249311,-93.91666667,24.91666666
-93.75,24.91666667,11377,0,1,11377,0,-93.66666667,24.83333333,25,24,93,2,1,249321,-93.75,24.91666666
-93.58333333,24.91666667,11378,0,1,11378,0,-93.5,24.83333333,25,24,93,3,1,249331,-93.58333333,24.91666666
-93.41666667,24.91666667,11379,0,1,11379,0,-93.33333333,24.83333333,25,24,93,4,1,249341,-93.41666667,24.91666666
-93.25,24.91666667,11380,0,1,11380,0,-93.16666667,24.83333333,25,24,93,5,1,249351,-93.25,24.91666666
-93.08333333,24.91666667,11381,0,1,11381,0,-93,24.83333333,25,24,93,6,1,249361,-93.08333333,24.91666666
-92.91666667,24.91666667,11382,0,1,11382,-93,-92.83333333,24.83333333,25,24,92,1,1,249211,-92.91666667,24.91666666
-92.75,24.91666667,11383,0,1,11383,0,-92.66666667,24.83333333,25,24,92,2,1,249221,-92.75,24.91666666
-92.58333333,24.91666667,11384,0,1,11384,0,-92.5,24.83333333,25,24,92,3,1,249231,-92.58333333,24.91666666
-92.41666667,24.91666667,11385,0,1,11385,0,-92.33333333,24.83333333,25,24,92,4,1,249241,-92.41666667,24.91666666
-92.25,24.91666667,11386,0,1,11386,0,-92.16666667,24.83333333,25,24,92,5,1,249251,-92.25,24.91666666
-92.08333333,24.91666667,11387,0,1,11387,0,-92,24.83333333,25,24,92,6,1,249261,-92.08333333,24.91666666
-91.91666667,24.91666667,11388,0,1,11388,-92,-91.83333333,24.83333333,25,24,91,1,1,249111,-91.91666667,24.91666666
-91.75,24.91666667,11389,0,1,11389,0,-91.66666667,24.83333333,25,24,91,2,1,249121,-91.75,24.91666666
-91.58333333,24.91666667,11390,0,1,11390,0,-91.5,24.83333333,25,24,91,3,1,249131,-91.58333333,24.91666666
-91.41666667,24.91666667,11391,0,1,11391,0,-91.33333333,24.83333333,25,24,91,4,1,249141,-91.41666666,24.91666666
-91.25,24.91666667,11392,0,1,11392,0,-91.16666666,24.83333333,25,24,91,5,1,249151,-91.25,24.91666666
-91.08333333,24.91666667,11393,0,1,11393,0,-91,24.83333333,25,24,91,6,1,249161,-91.08333333,24.91666666
-90.91666667,24.91666667,11394,0,1,11394,-91,-90.83333333,24.83333333,25,24,90,1,1,249011,-90.91666666,24.91666666
-90.75,24.91666667,11395,0,1,11395,0,-90.66666666,24.83333333,25,24,90,2,1,249021,-90.75,24.91666666
-90.58333333,24.91666667,11396,0,1,11396,0,-90.5,24.83333333,25,24,90,3,1,249031,-90.58333333,24.91666666
-90.41666667,24.91666667,11397,0,1,11397,0,-90.33333333,24.83333333,25,24,90,4,1,249041,-90.41666666,24.91666666
-90.25,24.91666667,11398,0,1,11398,0,-90.16666666,24.83333333,25,24,90,5,1,249051,-90.25,24.91666666
-90.08333333,24.91666667,11399,0,1,11399,0,-90,24.83333333,25,24,90,6,1,249061,-90.08333333,24.91666666
-89.91666667,24.91666667,11400,0,1,11400,-90,-89.83333333,24.83333333,25,24,89,1,1,248911,-89.91666666,24.91666666
-89.75,24.91666667,11401,0,1,11401,0,-89.66666666,24.83333333,25,24,89,2,1,248921,-89.75,24.91666666
-89.58333333,24.91666667,11402,0,1,11402,0,-89.5,24.83333333,25,24,89,3,1,248931,-89.58333333,24.91666666
-89.41666667,24.91666667,11403,0,1,11403,0,-89.33333333,24.83333333,25,24,89,4,1,248941,-89.41666666,24.91666666
-89.25,24.91666667,11404,0,1,11404,0,-89.16666666,24.83333333,25,24,89,5,1,248951,-89.25,24.91666666
-89.08333333,24.91666667,11405,0,1,11405,0,-89,24.83333333,25,24,89,6,1,248961,-89.08333333,24.91666666
-88.91666667,24.91666667,11406,0,1,11406,-89,-88.83333333,24.83333333,25,24,88,1,1,248811,-88.91666666,24.91666666
-88.75,24.91666667,11407,0,1,11407,0,-88.66666666,24.83333333,25,24,88,2,1,248821,-88.75,24.91666666
-88.58333333,24.91666667,11408,0,1,11408,0,-88.5,24.83333333,25,24,88,3,1,248831,-88.58333333,24.91666666
-88.41666667,24.91666667,11409,0,1,11409,0,-88.33333333,24.83333333,25,24,88,4,1,248841,-88.41666666,24.91666666
-88.25,24.91666667,11410,0,1,11410,0,-88.16666666,24.83333333,25,24,88,5,1,248851,-88.25,24.91666666
-88.08333333,24.91666667,11411,0,1,11411,0,-88,24.83333333,25,24,88,6,1,248861,-88.08333333,24.91666666
-87.91666667,24.91666667,11412,0,1,11412,-88,-87.83333333,24.83333333,25,24,87,1,1,248711,-87.91666666,24.91666666
-87.75,24.91666667,11413,0,1,11413,0,-87.66666666,24.83333333,25,24,87,2,1,248721,-87.75,24.91666666
-87.58333333,24.91666667,11414,0,1,11414,0,-87.5,24.83333333,25,24,87,3,1,248731,-87.58333333,24.91666666
-87.41666667,24.91666667,11415,0,1,11415,0,-87.33333333,24.83333333,25,24,87,4,1,248741,-87.41666666,24.91666666
-87.25,24.91666667,11416,0,1,11416,0,-87.16666666,24.83333333,25,24,87,5,1,248751,-87.25,24.91666666
-87.08333333,24.91666667,11417,0,1,11417,0,-87,24.83333333,25,24,87,6,1,248761,-87.08333333,24.91666666
-86.91666667,24.91666667,11418,0,1,11418,-87,-86.83333333,24.83333333,25,24,86,1,1,248611,-86.91666666,24.91666666
-86.75,24.91666667,11419,0,1,11419,0,-86.66666666,24.83333333,25,24,86,2,1,248621,-86.75,24.91666666
-86.58333333,24.91666667,11420,0,1,11420,0,-86.5,24.83333333,25,24,86,3,1,248631,-86.58333333,24.91666666
-86.41666667,24.91666667,11421,0,1,11421,0,-86.33333333,24.83333333,25,24,86,4,1,248641,-86.41666666,24.91666666
-86.25,24.91666667,11422,0,1,11422,0,-86.16666666,24.83333333,25,24,86,5,1,248651,-86.25,24.91666666
-86.08333333,24.91666667,11423,0,1,11423,0,-86,24.83333333,25,24,86,6,1,248661,-86.08333333,24.91666666
-85.91666667,24.91666667,11424,0,1,11424,-86,-85.83333333,24.83333333,25,24,85,1,1,248511,-85.91666666,24.91666666
-85.75,24.91666667,11425,0,1,11425,0,-85.66666666,24.83333333,25,24,85,2,1,248521,-85.75,24.91666666
-85.58333333,24.91666667,11426,0,1,11426,0,-85.5,24.83333333,25,24,85,3,1,248531,-85.58333333,24.91666666
-85.41666667,24.91666667,11427,0,1,11427,0,-85.33333333,24.83333333,25,24,85,4,1,248541,-85.41666666,24.91666666
-85.25,24.91666667,11428,0,1,11428,0,-85.16666666,24.83333333,25,24,85,5,1,248551,-85.25,24.91666666
-85.08333333,24.91666667,11429,0,1,11429,0,-85,24.83333333,25,24,85,6,1,248561,-85.08333333,24.91666666
-84.91666667,24.91666667,11430,0,1,11430,-85,-84.83333333,24.83333333,25,24,84,1,1,248411,-84.91666666,24.91666666
-84.75,24.91666667,11431,0,1,11431,0,-84.66666666,24.83333333,25,24,84,2,1,248421,-84.75,24.91666666
-84.58333333,24.91666667,11432,0,1,11432,0,-84.5,24.83333333,25,24,84,3,1,248431,-84.58333333,24.91666666
-84.41666667,24.91666667,11433,0,1,11433,0,-84.33333333,24.83333333,25,24,84,4,1,248441,-84.41666666,24.91666666
-84.25,24.91666667,11434,0,1,11434,0,-84.16666666,24.83333333,25,24,84,5,1,248451,-84.25,24.91666666
-84.08333333,24.91666667,11435,0,1,11435,0,-84,24.83333333,25,24,84,6,1,248461,-84.08333333,24.91666666
-83.91666667,24.91666667,11436,0,1,11436,-84,-83.83333333,24.83333333,25,24,83,1,1,248311,-83.91666666,24.91666666
-83.75,24.91666667,11437,0,1,11437,0,-83.66666666,24.83333333,25,24,83,2,1,248321,-83.75,24.91666666
-83.58333333,24.91666667,11438,0,1,11438,0,-83.5,24.83333333,25,24,83,3,1,248331,-83.58333333,24.91666666
-83.41666667,24.91666667,11439,0,1,11439,0,-83.33333333,24.83333333,25,24,83,4,1,248341,-83.41666666,24.91666666
-83.25,24.91666667,11440,0,1,11440,0,-83.16666666,24.83333333,25,24,83,5,1,248351,-83.25,24.91666666
-83.08333333,24.91666667,11441,0,1,11441,0,-83,24.83333333,25,24,83,6,1,248361,-83.08333333,24.91666666
-82.91666667,24.91666667,11442,0,1,11442,-83,-82.83333333,24.83333333,25,24,82,1,1,248211,-82.91666666,24.91666666
-82.75,24.91666667,11443,0,1,11443,0,-82.66666666,24.83333333,25,24,82,2,1,248221,-82.75,24.91666666
-82.58333333,24.91666667,11444,0,1,11444,0,-82.5,24.83333333,25,24,82,3,1,248231,-82.58333333,24.91666666
-82.41666667,24.91666667,11445,0,1,11445,0,-82.33333333,24.83333333,25,24,82,4,1,248241,-82.41666666,24.91666666
-82.25,24.91666667,11446,0,1,11446,0,-82.16666666,24.83333333,25,24,82,5,1,248251,-82.25,24.91666666
-82.08333333,24.91666667,11447,0,1,11447,0,-82,24.83333333,25,24,82,6,1,248261,-82.08333333,24.91666666
-81.91666667,24.91666667,11448,0,1,11448,-82,-81.83333333,24.83333333,25,24,81,1,1,248111,-81.91666666,24.91666666
-81.75,24.91666667,11449,0,1,11449,0,-81.66666666,24.83333333,25,24,81,2,1,248121,-81.75,24.91666666
-81.58333333,24.91666667,11450,0,1,11450,0,-81.5,24.83333333,25,24,81,3,1,248131,-81.58333333,24.91666666
-81.41666667,24.91666667,11451,0,1,11451,0,-81.33333333,24.83333333,25,24,81,4,1,248141,-81.41666666,24.91666666
-81.25,24.91666667,11452,0,1,11452,0,-81.16666666,24.83333333,25,24,81,5,1,248151,-81.25,24.91666666
-81.08333333,24.91666667,11453,0,1,11453,0,-81,24.83333333,25,24,81,6,1,248161,-81.08333333,24.91666666
-80.91667671,24.91666659,11454,0,1,11454,-81,-80.83333333,24.83333333,25,24,80,1,1,248011,-80.91666666,24.91666666
-80.75063868,24.91768664,11455,0,1,11455,0,-80.66666666,24.83333333,25,24,80,2,1,248021,-80.75,24.91666666
-80.58244721,24.91419051,11456,0,1,11456,0,-80.5,24.83333333,25,24,80,3,1,248031,-80.58333333,24.91666666
-80.41665588,24.91665621,11457,0,1,11457,0,-80.33333333,24.83333333,25,24,80,4,1,248041,-80.41666666,24.91666666
-80.25,24.91666667,11458,0,1,11458,0,-80.16666666,24.83333333,25,24,80,5,1,248051,-80.25,24.91666666
-80.08333333,24.91666667,11459,0,1,11459,0,-80,24.83333333,25,24,80,6,1,248061,-80.08333333,24.91666666
-79.91666667,24.91666667,11460,0,1,11460,-80,-79.83333333,24.83333333,25,24,79,1,1,247911,-79.91666666,24.91666666
-79.75,24.91666667,11461,0,1,11461,0,-79.66666666,24.83333333,25,24,79,2,1,247921,-79.75,24.91666666
-79.58333333,24.91666667,11462,0,1,11462,0,-79.5,24.83333333,25,24,79,3,1,247931,-79.58333333,24.91666666
-79.41666667,24.91666667,11463,0,1,11463,0,-79.33333333,24.83333333,25,24,79,4,1,247941,-79.41666666,24.91666666
-79.25,24.91666667,11464,0,1,11464,0,-79.16666666,24.83333333,25,24,79,5,1,247951,-79.25,24.91666666
-79.08333333,24.91666667,11465,0,1,11465,0,-79,24.83333333,25,24,79,6,1,247961,-79.08333333,24.91666666
-97.69495812,24.75105054,11479,0,1,11479,0,-97.66666667,24.66666666,0,24,97,2,2,249722,-97.75,24.75
-97.58116387,24.74962215,11480,0,1,11480,0,-97.5,24.66666666,0,24,97,3,2,249732,-97.58333333,24.75
-97.41666667,24.75,11481,0,1,11481,0,-97.33333333,24.66666666,0,24,97,4,2,249742,-97.41666667,24.75
-97.25,24.75,11482,0,1,11482,0,-97.16666667,24.66666666,0,24,97,5,2,249752,-97.25,24.75
-97.08333333,24.75,11483,0,1,11483,0,-97,24.66666666,0,24,97,6,2,249762,-97.08333333,24.75
-96.91666667,24.75,11484,0,1,11484,-97,-96.83333333,24.66666666,0,24,96,1,2,249612,-96.91666667,24.75
-96.75,24.75,11485,0,1,11485,0,-96.66666667,24.66666666,0,24,96,2,2,249622,-96.75,24.75
-96.58333333,24.75,11486,0,1,11486,0,-96.5,24.66666666,0,24,96,3,2,249632,-96.58333333,24.75
-96.41666667,24.75,11487,0,1,11487,0,-96.33333333,24.66666666,0,24,96,4,2,249642,-96.41666667,24.75
-96.25,24.75,11488,0,1,11488,0,-96.16666667,24.66666666,0,24,96,5,2,249652,-96.25,24.75
-96.08333333,24.75,11489,0,1,11489,0,-96,24.66666666,0,24,96,6,2,249662,-96.08333333,24.75
-95.91666667,24.75,11490,0,1,11490,-96,-95.83333333,24.66666666,0,24,95,1,2,249512,-95.91666667,24.75
-95.75,24.75,11491,0,1,11491,0,-95.66666667,24.66666666,0,24,95,2,2,249522,-95.75,24.75
-95.58333333,24.75,11492,0,1,11492,0,-95.5,24.66666666,0,24,95,3,2,249532,-95.58333333,24.75
